Date,Open,High,Low,Close,Volume
9/29/2015 15:30:00,309.4,312.5,305.55,308.98,24187
9/30/2015 15:30:00,312.5,319.9,310.67,318.38,54871
10/1/2015 15:30:00,318.2,321.7,316.16,321.13,30309
10/5/2015 15:30:00,322.5,324.1,321.3,323.93,29433
10/6/2015 15:30:00,324,325.95,321.25,324.76,23236
10/7/2015 15:30:00,324.5,324.5,315.74,316.88,36934
10/8/2015 15:30:00,319.6,320.95,317.02,318.37,8972
10/9/2015 15:30:00,318.35,322.45,317.63,320.83,14875
10/12/2015 15:30:00,320.85,321.5,311.5,312.81,24060
10/13/2015 15:30:00,313.35,315.88,305.26,307.6,46265
10/14/2015 15:30:00,309.95,312.4,305.55,310.53,15619
10/15/2015 15:30:00,309.75,312.95,307.52,310.33,24109
10/16/2015 15:30:00,312.5,333.5,308.5,327.75,317373
10/19/2015 15:30:00,329.9,330.72,322.61,324.65,71912
10/20/2015 15:30:00,329.92,332.43,325.52,326.83,73153
10/21/2015 15:30:00,327.25,331.45,322.01,323.17,59955
10/23/2015 15:30:00,327.5,327.5,315.56,316.43,39067
10/26/2015 15:30:00,317.9,321,314,315.82,33416
10/27/2015 15:30:00,319.95,320.5,317.25,317.73,33326
10/28/2015 15:30:00,318.5,319,315,316.87,29844
10/29/2015 15:30:00,316.88,318.5,312.6,314.52,47775
10/30/2015 15:30:00,311.5,313.1,307.5,308.7,51020
11/2/2015 15:30:00,308,315.95,307.5,313.8,29690
11/3/2015 15:30:00,314.95,316,310.26,310.89,28500
11/4/2015 15:30:00,312.5,323.7,310.99,312.56,157371
11/5/2015 15:30:00,313,314.95,307.5,308.28,38309
11/6/2015 15:30:00,309.95,311.75,307.55,308.45,16050
11/9/2015 15:30:00,306.25,310,304.95,305.57,51683
11/10/2015 15:30:00,309.5,309.5,302.5,303.62,32828
11/13/2015 15:30:00,307.74,309.3,300.7,301.71,115791
11/16/2015 15:30:00,302.5,303.5,298.13,299.32,110197
11/17/2015 15:30:00,300.25,306.89,297.55,304.23,67571
11/18/2015 15:30:00,305.25,306.75,303.4,304.12,27800
11/19/2015 15:30:00,305.45,316.15,304.25,314.01,61148
11/20/2015 15:30:00,313.4,313.95,309,309.81,19934
11/23/2015 15:30:00,309.95,311.3,305.5,307.08,28203
11/24/2015 15:30:00,308.13,308.13,302.5,302.82,33023
11/26/2015 15:30:00,303.7,307,300.3,301.18,72189
11/27/2015 15:30:00,301.05,302.16,295.28,297.45,113708
11/30/2015 15:30:00,295,298.21,292.5,293,142381
12/1/2015 15:30:00,292.95,297.5,292.95,293.96,50000
12/2/2015 15:30:00,294.26,296,291.75,293.4,59827
12/3/2015 15:30:00,293,293,291,291.8,66220
12/4/2015 15:30:00,291.8,295.35,290.26,292.85,41218
12/7/2015 15:30:00,294.9,295.5,290.99,294.68,17595
12/8/2015 15:30:00,294.65,294.99,291,291.27,50408
12/9/2015 15:30:00,291.36,292.45,287.63,287.99,120058
12/10/2015 15:30:00,288,291,287.5,288.53,28579
12/11/2015 15:30:00,288.53,296.5,288.25,295.41,53452
12/14/2015 15:30:00,295.5,295.5,289.12,293.99,27743
12/15/2015 15:30:00,295.35,295.5,290.65,291.93,34519
12/16/2015 15:30:00,294.45,295.75,291.05,291.42,31415
12/17/2015 15:30:00,291.6,296,291.04,294.17,27911
12/18/2015 15:30:00,294.85,294.85,281.5,283.65,61457
12/21/2015 15:30:00,285.75,286.6,283.26,283.72,28016
12/22/2015 15:30:00,285.25,287.45,284,286.5,19130
12/23/2015 15:30:00,288.25,289.7,286.5,288.9,12253
12/24/2015 15:30:00,288.75,289.9,286.25,288.8,14043
12/28/2015 15:30:00,288.8,292.53,287.5,290.23,22286
12/29/2015 15:30:00,291.45,292.75,289.75,291.96,14160
12/30/2015 15:30:00,292.5,293,289.51,291.99,19255
12/31/2015 15:30:00,293.13,293.5,290.18,291.4,19210
1/1/2016 15:30:00,291,292.5,288.75,289.26,12085
1/4/2016 15:30:00,290.7,291.35,282.6,283.49,35426
1/5/2016 15:30:00,286.95,286.95,282.5,283.12,27112
1/6/2016 15:30:00,283.31,286.48,282.75,285.98,55372
1/7/2016 15:30:00,286.5,286.5,281.07,281.95,22220
1/8/2016 15:30:00,284.5,284.55,280.75,281.63,44465
1/11/2016 15:30:00,281.25,281.25,271.78,273.46,50060
1/12/2016 15:30:00,275.75,275.75,270.41,273.15,56465
1/13/2016 15:30:00,273.25,276.5,270.02,275.06,61874
1/14/2016 15:30:00,273,281.51,271.6,280.81,34830
1/15/2016 15:30:00,280,281.5,278.6,279.89,27017
1/18/2016 15:30:00,279.89,280,270,271.8,21414
1/19/2016 15:30:00,272.25,274.7,269.5,271.44,21347
1/20/2016 15:30:00,270.89,276.25,268.75,274.28,14685
1/21/2016 15:30:00,273,274.6,270.23,271.49,79144
1/22/2016 15:30:00,274.5,275.62,271.58,272.38,24884
1/25/2016 15:30:00,273,275.6,272.4,273.07,26417
1/27/2016 15:30:00,274.73,274.73,272.56,274.39,59544
1/28/2016 15:30:00,274,274.5,272.5,273.45,40287
1/29/2016 15:30:00,274.45,275,273.45,274.4,50118
2/1/2016 15:30:00,278.75,278.75,271.04,272.45,19318
2/2/2016 15:30:00,274,275.2,271,272.87,41682
2/3/2016 15:30:00,272.87,272.87,270,270.42,31939
2/4/2016 15:30:00,271.25,274.65,271.25,274.27,19439
2/5/2016 15:30:00,273.5,277.5,269.25,271.08,30883
2/8/2016 15:30:00,273.5,274.5,270.1,271.2,21474
2/9/2016 15:30:00,272.2,272.99,269.56,270.96,24994
2/10/2016 15:30:00,271.95,272.45,263.97,264.88,46842
2/11/2016 15:30:00,266.2,266.2,259.5,260.85,58313
2/12/2016 15:30:00,261.5,263.43,250.05,251.35,37439
2/15/2016 15:30:00,252.9,257.45,251,252.89,66272
2/16/2016 15:30:00,255.75,255.75,251.5,252.49,49811
2/17/2016 15:30:00,254.5,255,251.7,253.64,72280
2/18/2016 15:30:00,254.75,260.25,253,259.14,26633
2/19/2016 15:30:00,260.35,262,258.76,260.49,12939
2/22/2016 15:30:00,260.4,264.9,258.11,263.97,85293
2/23/2016 15:30:00,265.5,265.5,259,259.61,21387
2/24/2016 15:30:00,259.25,260.25,256.75,259.97,11843
2/25/2016 15:30:00,259.97,260,254.55,257.15,31388
2/26/2016 15:30:00,259.5,259.5,255.05,255.56,36011
2/29/2016 15:30:00,257.25,257.25,249.05,250.4,52942
3/1/2016 15:30:00,252.5,255.86,250.03,252.61,41530
3/2/2016 15:30:00,254,255.25,252.25,253.91,29138
3/3/2016 15:30:00,255.5,262.15,254,260.89,33110
3/4/2016 15:30:00,260.9,266.25,258.3,264.26,26291
3/8/2016 15:30:00,265,271.45,263.81,266.04,53547
3/9/2016 15:30:00,263.77,265.37,259.1,260.49,47123
3/10/2016 15:30:00,261.15,262.08,255.32,258.89,63711
3/11/2016 15:30:00,259.5,262.5,255,258.16,35312
3/14/2016 15:30:00,258.65,258.65,254.5,255.16,61213
3/15/2016 15:30:00,255.87,255.87,252.04,252.69,99413
3/16/2016 15:30:00,252.75,253,250.25,250.59,91850
3/17/2016 15:30:00,252,255.74,251.5,254.84,34979
3/18/2016 15:30:00,254.87,263,252.15,259.31,51696
3/21/2016 15:30:00,260,262.5,260,261.58,52834
3/22/2016 15:30:00,262.5,267.45,257.75,263.02,46192
3/23/2016 15:30:00,265.56,267,260.5,262.66,107792
3/28/2016 15:30:00,264.95,268.75,264.13,267.68,69661
3/29/2016 15:30:00,267,269.5,265.5,266.8,15640
3/30/2016 15:30:00,267.74,275.08,267.74,273.99,47816
3/31/2016 15:30:00,272.25,292.45,270,287.87,72171
4/1/2016 15:30:00,284.5,287.45,277.9,281.91,37393
4/4/2016 15:30:00,281.5,286.25,280.35,284.18,21694
4/5/2016 15:30:00,281.6,288.85,281.6,286.95,31231
4/6/2016 15:30:00,286.9,287.45,285.2,286.21,30696
4/7/2016 15:30:00,289.97,297.5,287.4,294.43,39466
4/8/2016 15:30:00,296.25,300.3,292.55,298.78,22133
4/11/2016 15:30:00,299,300.45,292.77,293.54,25180
4/12/2016 15:30:00,304.95,309.25,302.53,307.39,62801
4/13/2016 15:30:00,307.85,308.75,301.06,305.83,32898
4/18/2016 15:30:00,306,312.34,302.85,306.73,47449
4/20/2016 15:30:00,309,309.8,300.1,301.8,43665
4/21/2016 15:30:00,301.8,302.5,297.35,298.34,75844
4/22/2016 15:30:00,298,301.98,298,298.49,15566
4/25/2016 15:30:00,298.5,301.26,292.5,294.08,60089
4/26/2016 15:30:00,294.73,295,290.25,291.53,70732
4/27/2016 15:30:00,291.53,298.25,290.13,294.29,18309
4/28/2016 15:30:00,293.9,297.75,287.75,295.4,39851
4/29/2016 15:30:00,296.5,296.5,285.15,286.27,34469
5/2/2016 15:30:00,287,290,285.62,287.71,20305
5/3/2016 15:30:00,288.5,289.7,278.75,279.58,34263
5/4/2016 15:30:00,279.61,282.47,275.62,277.11,23847
5/5/2016 15:30:00,277.55,278.5,275.01,277.04,24819
5/6/2016 15:30:00,277.25,282,276.56,280.55,51851
5/9/2016 15:30:00,280.55,284.2,274.1,275.48,35654
5/10/2016 15:30:00,276.07,278.03,275.29,276.02,59945
5/11/2016 15:30:00,276,280.8,274.81,280.08,17803
5/12/2016 15:30:00,281.2,286.55,280.65,285.52,25891
5/13/2016 15:30:00,284.75,308,284.55,306.08,196377
5/16/2016 15:30:00,305,317.4,300.2,314.22,79610
5/17/2016 15:30:00,314,314.25,307.6,310.98,74498
5/18/2016 15:30:00,308.02,311.75,306.13,310.01,19838
5/19/2016 15:30:00,309.51,310,303,304.6,17051
5/20/2016 15:30:00,304.95,308.5,294.3,300.29,40528
5/23/2016 15:30:00,300.15,302.44,296.65,298.33,17554
5/24/2016 15:30:00,299.89,304.24,297.71,300.2,59051
5/25/2016 15:30:00,300.5,308.46,300.3,307.29,28959
5/26/2016 15:30:00,290,309.85,290,307.1,33253
5/27/2016 15:30:00,306.75,312,306,308.7,32211
5/30/2016 15:30:00,309,317.95,308.7,315.4,34258
5/31/2016 15:30:00,314,317.74,300.1,304.87,75860
6/1/2016 15:30:00,305.8,322.45,305.45,319.54,63791
6/2/2016 15:30:00,317.45,319.51,312.8,315.1,72774
6/3/2016 15:30:00,318.75,318.75,313.25,315.26,35337
6/6/2016 15:30:00,313.77,335.25,307.81,323.97,75989
6/7/2016 15:30:00,326,334.95,318.71,322.51,64157
6/8/2016 15:30:00,323.7,327.08,319.06,324.05,26412
6/9/2016 15:30:00,323.8,327.25,320,321.55,16224
6/10/2016 15:30:00,322.67,330,321.65,327.21,27431
6/13/2016 15:30:00,323.75,329.45,322.72,326.9,28530
6/14/2016 15:30:00,326.25,329.95,326.25,329.45,17846
6/15/2016 15:30:00,328.5,329.6,322.81,324.61,31345
6/16/2016 15:30:00,324.6,327.75,323.5,324.54,33083
6/17/2016 15:30:00,325,327.5,321.9,323.21,22197
6/20/2016 15:30:00,322.2,329.95,322.15,327.41,29420
6/21/2016 15:30:00,328.1,329.97,324.12,326.87,18216
6/22/2016 15:30:00,327,327.75,322.5,324.48,20002
6/23/2016 15:30:00,325.65,326.65,320.05,321.59,26171
6/24/2016 15:30:00,315.31,326.33,310,324.83,21109
6/27/2016 15:30:00,320,326.73,320,322.39,17117
6/28/2016 15:30:00,322.45,325.3,322.45,324.69,41820
6/29/2016 15:30:00,324.2,325,321.12,322.23,12424
6/30/2016 15:30:00,322.22,327.25,322.22,324.62,125414
7/1/2016 15:30:00,325.75,327,322.81,325.49,22119
7/4/2016 15:30:00,324.95,328,324.83,326.4,15027
7/5/2016 15:30:00,325.1,327.49,325.1,326.65,20359
7/7/2016 15:30:00,325.5,327.5,324,325.57,11999
7/8/2016 15:30:00,325.5,326.99,319.5,320.61,37875
7/11/2016 15:30:00,322.48,325.3,320.84,324.36,43840
7/12/2016 15:30:00,324.35,324.9,321.05,321.36,32864
7/13/2016 15:30:00,322.75,329.64,322.7,329.06,83086
7/14/2016 15:30:00,328.75,329.5,326.5,328.35,23764
7/15/2016 15:30:00,328.75,333.33,328.05,331.65,44875
7/18/2016 15:30:00,331.65,333.25,328,330.93,39417
7/19/2016 15:30:00,330.56,334.5,328.55,332.14,45611
7/20/2016 15:30:00,331.25,334.75,331.25,333.72,37115
7/21/2016 15:30:00,333.7,344.99,333.7,343.39,33795
7/22/2016 15:30:00,343.85,356.7,343.85,353.92,71345
7/25/2016 15:30:00,353.5,358.5,349.55,356.33,30950
7/26/2016 15:30:00,356,360.5,353.25,358.21,24699
7/27/2016 15:30:00,357.05,358.01,352.2,353.82,27120
7/28/2016 15:30:00,355,365,354.11,361.87,58771
7/29/2016 15:30:00,363.2,368.45,350.56,359.42,58090
8/1/2016 15:30:00,358.6,360.76,343.79,347.6,76085
8/2/2016 15:30:00,347.75,353,340.5,341.68,33594
